domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
edms405app.ead.census.gov,Yes,Yes,1,1,2024-08-12T00:00:00,2025-08-11T23:59:59,14108356948,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
edmssp401web.ead.census.gov,Yes,Yes,1,1,2024-08-13T00:00:00,2025-08-12T23:59:59,14122718399,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
edmssp402web.ead.census.gov,Yes,Yes,1,1,2024-08-07T00:00:00,2025-08-06T23:59:59,14033876858,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
edmssp403app.ead.census.gov,Yes,Yes,1,1,2024-08-09T00:00:00,2025-08-08T23:59:59,14062422073,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
edmssp404app.ead.census.gov,Yes,Yes,1,1,2024-08-12T00:00:00,2025-08-11T23:59:59,14108573364,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
edmssp406app.ead.census.gov,Yes,Yes,2,1,2024-08-12T00:00:00,2025-08-11T23:59:59,14108364879;14108413043,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
edmssp407fs.ead.census.gov,Yes,Yes,1,1,2024-08-12T00:00:00,2025-08-11T23:59:59,14108412224,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ee3e7f13.sni.cloudflaressl.com,Yes,No,6,2,2025-04-18T22:02:38,2025-09-15T03:25:30,19065361326;17929865200;17929856204;19065379157;19065423510;17929846300,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Google Trust Services, CN=WR1"
embargo.data.census.gov,Yes,Yes,1,1,2025-05-30T00:00:00,2026-05-29T23:59:59,18712086074,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
facatas.census.gov,Yes,Yes,1,1,2025-02-21T00:00:00,2026-02-20T23:59:59,16782300379,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
facdissem.census.gov,Yes,Yes,1,1,2025-02-21T00:00:00,2026-02-20T23:59:59,16782299660,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
facides.census.gov,Yes,Yes,1,1,2025-02-21T00:00:00,2026-02-20T23:59:59,16782300752,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
